"","Rep","Line","BL","Chamber","Stress","Plant","Spike","SpikeLength"
"2143",3,"Hiline","H",12,"N",1,1,NA
"2144",3,"Hiline","S",12,"N",1,1,NA
"2145",3,"MTH","C",14,"N",1,1,8
"2146",3,"Vida","C",14,"N",1,1,8
"2147",3,"MTH","D",14,"N",1,1,7
"2148",3,"Vida","D",14,"N",1,1,7.5
"2149",3,"MTH","F",14,"N",1,1,6
"2150",3,"Vida","F",14,"N",1,1,7
"2151",3,"MTH","H",14,"N",1,1,7.8
"2152",3,"Vida","H",14,"N",1,1,6.2
"2153",3,"Hiline","S",14,"N",1,1,5.4
"2154",3,"MTH","S",14,"N",1,1,9.9
"2155",3,"Vida","S",14,"N",1,1,8.5
"2156",3,"Hiline","C",12,"Y",1,1,6.5
"2157",3,"Hiline","D",12,"Y",1,1,5
"2158",3,"Hiline","F",12,"Y",1,1,NA
"2159",3,"Hiline","H",12,"Y",1,1,4.7
"2160",3,"Hiline","S",12,"Y",1,1,4.7
"2161",3,"MTH","C",14,"Y",1,1,7.5
"2162",3,"Vida","C",14,"Y",1,1,7.4
"2163",3,"MTH","D",14,"Y",1,1,7.8
"2164",3,"Vida","F",14,"Y",1,1,7
"2165",3,"MTH","H",14,"Y",1,1,9.2
"2166",3,"Vida","H",14,"Y",1,1,7.5
"2167",3,"MTH","S",14,"Y",1,1,4
"2168",3,"Vida","S",14,"Y",1,1,NA
"2169",3,"Hiline","C",12,"N",2,1,6
"2170",3,"Hiline","D",12,"N",2,1,7.2
"2171",3,"Hiline","F",12,"N",2,1,6
"2172",3,"Hiline","H",12,"N",2,1,7.5
"2173",3,"Hiline","S",12,"N",2,1,7
"2174",3,"MTH","C",14,"N",2,1,7
"2175",3,"MTH","D",14,"N",2,1,8
"2176",3,"Vida","D",14,"N",2,1,5
"2177",3,"MTH","F",14,"N",2,1,7.5
"2178",3,"Vida","F",14,"N",2,1,7.5
"2179",3,"MTH","H",14,"N",2,1,8.5
"2180",3,"Vida","H",14,"N",2,1,5.8
"2181",3,"MTH","S",14,"N",2,1,7.7
"2182",3,"Hiline","D",12,"Y",2,1,6
"2183",3,"Hiline","F",12,"Y",2,1,6
"2184",3,"Hiline","H",12,"Y",2,1,6.5
"2185",3,"Hiline","S",12,"Y",2,1,3.5
"2186",3,"MTH","C",14,"Y",2,1,9
"2187",3,"Vida","C",14,"Y",2,1,7.5
"2188",3,"MTH","D",14,"Y",2,1,4.8
"2189",3,"Vida","D",14,"Y",2,1,6.1
"2190",3,"MTH","F",14,"Y",2,1,8.2
"2191",3,"Vida","H",14,"Y",2,1,6.2
"2192",3,"MTH","S",14,"Y",2,1,8.9
"2193",3,"Hiline","C",12,"N",3,1,6.3
"2194",3,"Hiline","D",12,"N",3,1,6.2
"2195",3,"Hiline","H",12,"N",3,1,7.5
"2196",3,"Hiline","S",12,"N",3,1,6.2
"2197",3,"MTH","C",14,"N",3,1,7.5
"2198",3,"Vida","C",14,"N",3,1,8.6
"2199",3,"Vida","D",14,"N",3,1,5.3
"2200",3,"MTH","H",14,"N",3,1,8.5
"2201",3,"Vida","H",14,"N",3,1,8
"2202",3,"MTH","S",14,"N",3,1,8.5
"2203",3,"Hiline","C",12,"Y",3,1,4
"2204",3,"Hiline","D",12,"Y",3,1,4.2
"2205",3,"Hiline","F",12,"Y",3,1,NA
"2206",3,"Hiline","H",12,"Y",3,1,6.5
"2207",3,"Hiline","S",12,"Y",3,1,5.8
"2208",3,"MTH","C",14,"Y",3,1,NA
"2209",3,"Vida","C",14,"Y",3,1,7.3
"2210",3,"MTH","D",14,"Y",3,1,8.5
"2211",3,"Vida","D",14,"Y",3,1,NA
"2212",3,"MTH","F",14,"Y",3,1,8.5
"2213",3,"MTH","H",14,"Y",3,1,9.5
"2214",3,"Vida","H",14,"Y",3,1,7.2
"2215",3,"MTH","S",14,"Y",3,1,7.8
"2216",3,"Vida","S",14,"Y",3,1,NA
"2217",3,"Hiline","C",12,"N",4,1,6.3
"2218",3,"Hiline","D",12,"N",4,1,5.6
"2219",3,"Hiline","F",12,"N",4,1,5.6
"2220",3,"Hiline","H",12,"N",4,1,NA
"2221",3,"Hiline","S",12,"N",4,1,6.5
"2222",3,"MTH","C",14,"N",4,1,9.5
"2223",3,"Vida","C",14,"N",4,1,NA
"2224",3,"MTH","D",14,"N",4,1,9
"2225",3,"Vida","D",14,"N",4,1,6.1
"2226",3,"MTH","F",14,"N",4,1,9.5
"2227",3,"Vida","F",14,"N",4,1,7.3
"2228",3,"MTH","H",14,"N",4,1,8.5
"2229",3,"Vida","H",14,"N",4,1,7
"2230",3,"MTH","S",14,"N",4,1,7.5
"2231",3,"Vida","S",14,"N",4,1,6.8
"2232",3,"Hiline","C",12,"Y",4,1,NA
"2233",3,"Hiline","D",12,"Y",4,1,7.5
"2234",3,"Hiline","F",12,"Y",4,1,8
"2235",3,"Hiline","H",12,"Y",4,1,7
"2236",3,"MTH","C",14,"Y",4,1,8.2
"2237",3,"Vida","C",14,"Y",4,1,3.8
"2238",3,"MTH","D",14,"Y",4,1,9
"2239",3,"Vida","D",14,"Y",4,1,4.1
"2240",3,"MTH","F",14,"Y",4,1,8.2
"2241",3,"Vida","F",14,"Y",4,1,8
"2242",3,"MTH","H",14,"Y",4,1,5.6
"2243",3,"Vida","H",14,"Y",4,1,NA
"2244",3,"MTH","S",14,"Y",4,1,9.5
"2245",3,"Vida","S",14,"Y",4,1,NA
"2246",3,"Hiline","C",12,"N",5,1,6.3
"2247",3,"Hiline","D",12,"N",5,1,7.8
"2248",3,"Hiline","F",12,"N",5,1,NA
"2249",3,"Hiline","H",12,"N",5,1,6
"2250",3,"Hiline","S",12,"N",5,1,NA
"2251",3,"Vida","C",14,"N",5,1,7.6
"2252",3,"MTH","D",14,"N",5,1,7.8
"2253",3,"MTH","F",14,"N",5,1,9.4
"2254",3,"Vida","F",14,"N",5,1,8
"2255",3,"MTH","H",14,"N",5,1,8.9
"2256",3,"Vida","H",14,"N",5,1,5.5
"2257",3,"MTH","S",14,"N",5,1,7.4
"2258",3,"Vida","S",14,"N",5,1,8.9
"2259",3,"Hiline","C",12,"Y",5,1,4
"2260",3,"Hiline","F",12,"Y",5,1,3.8
"2261",3,"Hiline","S",12,"Y",5,1,6.2
"2262",3,"MTH","C",14,"Y",5,1,7.8
"2263",3,"Vida","C",14,"Y",5,1,4.7
"2264",3,"MTH","D",14,"Y",5,1,8.5
"2265",3,"Vida","D",14,"Y",5,1,4.7
"2266",3,"MTH","F",14,"Y",5,1,7.4
"2267",3,"Vida","F",14,"Y",5,1,NA
"2268",3,"MTH","H",14,"Y",5,1,7
"2269",3,"Vida","H",14,"Y",5,1,7.3
"2270",3,"MTH","S",14,"Y",5,1,7.4
"2271",3,"Vida","S",14,"Y",5,1,NA
"2272",3,"Hiline","C",12,"N",1,2,6
"2273",3,"Hiline","D",12,"N",1,2,7
"2274",3,"Hiline","F",12,"N",1,2,7.2
"2275",3,"Hiline","H",12,"N",1,2,5
"2276",3,"Hiline","S",12,"N",1,2,7
"2277",3,"MTH","C",14,"N",1,2,8.7
"2278",3,"Vida","C",14,"N",1,2,6.4
"2279",3,"MTH","D",14,"N",1,2,9
"2280",3,"Vida","D",14,"N",1,2,8.5
"2281",3,"MTH","F",14,"N",1,2,7.3
"2282",3,"MTH","H",14,"N",1,2,9
"2283",3,"Vida","H",14,"N",1,2,7.7
"2284",3,"MTH","S",14,"N",1,2,8.9
"2285",3,"Vida","S",14,"N",1,2,7.7
"2286",3,"Hiline","C",12,"Y",1,2,6.7
"2287",3,"Hiline","D",12,"Y",1,2,7.8
"2288",3,"Hiline","F",12,"Y",1,2,7.4
"2289",3,"Hiline","H",12,"Y",1,2,6.5
"2290",3,"Hiline","S",12,"Y",1,2,NA
"2291",3,"MTH","C",14,"Y",1,2,4.7
"2292",3,"Vida","C",14,"Y",1,2,8.1
"2293",3,"MTH","D",14,"Y",1,2,9.5
"2294",3,"Vida","F",14,"Y",1,2,NA
"2295",3,"MTH","H",14,"Y",1,2,9.5
"2296",3,"Vida","H",14,"Y",1,2,6.1
"2297",3,"MTH","S",14,"Y",1,2,7.5
"2298",3,"Vida","S",14,"Y",1,2,NA
"2299",3,"Hiline","C",12,"N",2,2,6.5
"2300",3,"Hiline","D",12,"N",2,2,5.5
"2301",3,"Hiline","F",12,"N",2,2,5.5
"2302",3,"Hiline","H",12,"N",2,2,5.4
"2303",3,"Hiline","S",12,"N",2,2,NA
"2304",3,"MTH","C",14,"N",2,2,6.5
"2305",3,"MTH","D",14,"N",2,2,7.5
"2306",3,"Vida","D",14,"N",2,2,8.5
"2307",3,"MTH","F",14,"N",2,2,9
"2308",3,"Vida","F",14,"N",2,2,NA
"2309",3,"MTH","H",14,"N",2,2,8.6
"2310",3,"Vida","H",14,"N",2,2,6.4
"2311",3,"MTH","S",14,"N",2,2,7.8
"2312",3,"Hiline","D",12,"Y",2,2,6.2
"2313",3,"Hiline","F",12,"Y",2,2,4.8
"2314",3,"Hiline","H",12,"Y",2,2,6.5
"2315",3,"Hiline","S",12,"Y",2,2,6.7
"2316",3,"MTH","C",14,"Y",2,2,8.7
"2317",3,"Vida","C",14,"Y",2,2,6.5
"2318",3,"MTH","D",14,"Y",2,2,8
"2319",3,"Vida","D",14,"Y",2,2,8
"2320",3,"MTH","F",14,"Y",2,2,NA
"2321",3,"Vida","H",14,"Y",2,2,4.9
"2322",3,"MTH","S",14,"Y",2,2,9.5
"2323",3,"Hiline","C",12,"N",3,2,5.2
"2324",3,"Hiline","D",12,"N",3,2,8
"2325",3,"Hiline","H",12,"N",3,2,7.6
"2326",3,"Hiline","S",12,"N",3,2,NA
"2327",3,"MTH","C",14,"N",3,2,7
"2328",3,"Vida","C",14,"N",3,2,6.4
"2329",3,"Vida","D",14,"N",3,2,8.2
"2330",3,"MTH","H",14,"N",3,2,8
"2331",3,"Vida","H",14,"N",3,2,6.2
"2332",3,"MTH","S",14,"N",3,2,8
"2333",3,"Hiline","C",12,"Y",3,2,6.8
"2334",3,"Hiline","D",12,"Y",3,2,6
"2335",3,"Hiline","F",12,"Y",3,2,4.5
"2336",3,"Hiline","H",12,"Y",3,2,5.5
"2337",3,"Hiline","S",12,"Y",3,2,5.1
"2338",3,"MTH","C",14,"Y",3,2,5.4
"2339",3,"Vida","C",14,"Y",3,2,4.8
"2340",3,"MTH","D",14,"Y",3,2,6
"2341",3,"Vida","D",14,"Y",3,2,3.8
"2342",3,"MTH","F",14,"Y",3,2,NA
"2343",3,"MTH","H",14,"Y",3,2,9.2
"2344",3,"Vida","H",14,"Y",3,2,4
"2345",3,"MTH","S",14,"Y",3,2,6.5
"2346",3,"Vida","S",14,"Y",3,2,7
"2347",3,"Hiline","C",12,"N",4,2,7
"2348",3,"Hiline","D",12,"N",4,2,6.7
"2349",3,"Hiline","F",12,"N",4,2,6.4
"2350",3,"Hiline","H",12,"N",4,2,5.3
"2351",3,"Hiline","S",12,"N",4,2,5.5
"2352",3,"MTH","C",14,"N",4,2,9
"2353",3,"Vida","C",14,"N",4,2,6.3
"2354",3,"MTH","D",14,"N",4,2,7.6
"2355",3,"Vida","D",14,"N",4,2,7
"2356",3,"MTH","F",14,"N",4,2,9.5
"2357",3,"Vida","F",14,"N",4,2,6.1
"2358",3,"MTH","H",14,"N",4,2,8.5
"2359",3,"Vida","H",14,"N",4,2,7.1
"2360",3,"MTH","S",14,"N",4,2,7
"2361",3,"Vida","S",14,"N",4,2,6
"2362",3,"Hiline","C",12,"Y",4,2,7
"2363",3,"Hiline","D",12,"Y",4,2,8
"2364",3,"Hiline","F",12,"Y",4,2,5.5
"2365",3,"Hiline","H",12,"Y",4,2,3
"2366",3,"MTH","C",14,"Y",4,2,9
"2367",3,"Vida","C",14,"Y",4,2,4.6
"2368",3,"MTH","D",14,"Y",4,2,NA
"2369",3,"Vida","D",14,"Y",4,2,7.3
"2370",3,"MTH","F",14,"Y",4,2,7.5
"2371",3,"Vida","F",14,"Y",4,2,7.3
"2372",3,"MTH","H",14,"Y",4,2,NA
"2373",3,"Vida","H",14,"Y",4,2,4.5
"2374",3,"MTH","S",14,"Y",4,2,8
"2375",3,"Vida","S",14,"Y",4,2,7
"2376",3,"Hiline","C",12,"N",5,2,6.5
"2377",3,"Hiline","D",12,"N",5,2,5.8
"2378",3,"Hiline","F",12,"N",5,2,NA
"2379",3,"Hiline","H",12,"N",5,2,5.7
"2380",3,"Hiline","S",12,"N",5,2,NA
"2381",3,"Vida","C",14,"N",5,2,8.1
"2382",3,"MTH","D",14,"N",5,2,8
"2383",3,"MTH","F",14,"N",5,2,9.3
"2384",3,"Vida","F",14,"N",5,2,NA
"2385",3,"MTH","H",14,"N",5,2,8.5
"2386",3,"Vida","H",14,"N",5,2,9
"2387",3,"MTH","S",14,"N",5,2,8.6
"2388",3,"Vida","S",14,"N",5,2,7.9
"2389",3,"Hiline","C",12,"Y",5,2,3.5
"2390",3,"Hiline","F",12,"Y",5,2,5.2
"2391",3,"Hiline","S",12,"Y",5,2,6.5
"2392",3,"MTH","C",14,"Y",5,2,NA
"2393",3,"Vida","C",14,"Y",5,2,NA
"2394",3,"MTH","D",14,"Y",5,2,10.8
"2395",3,"Vida","D",14,"Y",5,2,7.8
"2396",3,"MTH","F",14,"Y",5,2,8.3
"2397",3,"Vida","F",14,"Y",5,2,8
"2398",3,"MTH","H",14,"Y",5,2,NA
"2399",3,"Vida","H",14,"Y",5,2,3.5
"2400",3,"MTH","S",14,"Y",5,2,NA
"2401",3,"Vida","S",14,"Y",5,2,5.5
"2402",3,"Hiline","C",12,"N",1,3,4.2
"2403",3,"Hiline","D",12,"N",1,3,7.2
"2404",3,"Hiline","F",12,"N",1,3,7
"2405",3,"Hiline","H",12,"N",1,3,5.2
"2406",3,"MTH","C",14,"N",1,3,7.8
"2407",3,"Vida","C",14,"N",1,3,5.9
"2408",3,"MTH","D",14,"N",1,3,8.8
"2409",3,"Vida","D",14,"N",1,3,6.5
"2410",3,"MTH","H",14,"N",1,3,8.7
"2411",3,"Vida","H",14,"N",1,3,6.9
"2412",3,"MTH","S",14,"N",1,3,9.2
"2413",3,"Vida","S",14,"N",1,3,6.2
"2414",3,"Hiline","C",12,"Y",1,3,5.8
"2415",3,"Hiline","D",12,"Y",1,3,8
"2416",3,"Hiline","F",12,"Y",1,3,7.4
"2417",3,"Hiline","H",12,"Y",1,3,5.5
"2418",3,"Hiline","S",12,"Y",1,3,4
"2419",3,"MTH","C",14,"Y",1,3,4.4
"2420",3,"Vida","C",14,"Y",1,3,7.7
"2421",3,"MTH","D",14,"Y",1,3,6
"2422",3,"Vida","F",14,"Y",1,3,6
"2423",3,"MTH","H",14,"Y",1,3,8.6
"2424",3,"Vida","H",14,"Y",1,3,7
"2425",3,"MTH","S",14,"Y",1,3,5
"2426",3,"Vida","S",14,"Y",1,3,NA
"2427",3,"Hiline","C",12,"N",2,3,5.8
"2428",3,"Hiline","D",12,"N",2,3,5.6
"2429",3,"Hiline","F",12,"N",2,3,5.6
"2430",3,"Hiline","H",12,"N",2,3,6.8
"2431",3,"Hiline","S",12,"N",2,3,NA
"2432",3,"MTH","C",14,"N",2,3,6.5
"2433",3,"MTH","D",14,"N",2,3,8.8
"2434",3,"Vida","D",14,"N",2,3,7
"2435",3,"MTH","F",14,"N",2,3,9
"2436",3,"Vida","F",14,"N",2,3,7.9
"2437",3,"MTH","H",14,"N",2,3,9.5
"2438",3,"Vida","H",14,"N",2,3,6.4
"2439",3,"Hiline","D",12,"Y",2,3,4
"2440",3,"Hiline","F",12,"Y",2,3,NA
"2441",3,"Hiline","H",12,"Y",2,3,4.8
"2442",3,"Hiline","S",12,"Y",2,3,6.6
"2443",3,"MTH","C",14,"Y",2,3,8.7
"2444",3,"Vida","C",14,"Y",2,3,8.4
"2445",3,"Vida","D",14,"Y",2,3,6.2
"2446",3,"MTH","S",14,"Y",2,3,8.5
"2447",3,"Hiline","C",12,"N",3,3,4.5
"2448",3,"Hiline","D",12,"N",3,3,5.3
"2449",3,"Hiline","H",12,"N",3,3,6.5
"2450",3,"Hiline","S",12,"N",3,3,5.5
"2451",3,"MTH","C",14,"N",3,3,7
"2452",3,"Vida","C",14,"N",3,3,NA
"2453",3,"Vida","D",14,"N",3,3,7.5
"2454",3,"MTH","H",14,"N",3,3,9
"2455",3,"Vida","H",14,"N",3,3,7.5
"2456",3,"MTH","S",14,"N",3,3,8.8
"2457",3,"Hiline","C",12,"Y",3,3,6.3
"2458",3,"Hiline","D",12,"Y",3,3,6.5
"2459",3,"Hiline","F",12,"Y",3,3,4
"2460",3,"Hiline","H",12,"Y",3,3,4.5
"2461",3,"Hiline","S",12,"Y",3,3,4.9
"2462",3,"MTH","C",14,"Y",3,3,6
"2463",3,"Vida","C",14,"Y",3,3,7.7
"2464",3,"Vida","D",14,"Y",3,3,8
"2465",3,"MTH","F",14,"Y",3,3,NA
"2466",3,"MTH","H",14,"Y",3,3,8.5
"2467",3,"Vida","H",14,"Y",3,3,NA
"2468",3,"MTH","S",14,"Y",3,3,NA
"2469",3,"Vida","S",14,"Y",3,3,6
"2470",3,"Hiline","C",12,"N",4,3,6.5
"2471",3,"Hiline","D",12,"N",4,3,4.5
"2472",3,"Hiline","F",12,"N",4,3,6.5
"2473",3,"Hiline","S",12,"N",4,3,6.2
"2474",3,"MTH","C",14,"N",4,3,10
"2475",3,"Vida","C",14,"N",4,3,7.3
"2476",3,"MTH","D",14,"N",4,3,NA
"2477",3,"Vida","D",14,"N",4,3,7
"2478",3,"MTH","F",14,"N",4,3,8.8
"2479",3,"Vida","F",14,"N",4,3,7.6
"2480",3,"MTH","H",14,"N",4,3,8.6
"2481",3,"Vida","H",14,"N",4,3,7
"2482",3,"MTH","S",14,"N",4,3,8
"2483",3,"Vida","S",14,"N",4,3,6
"2484",3,"Hiline","C",12,"Y",4,3,7.2
"2485",3,"Hiline","D",12,"Y",4,3,7.5
"2486",3,"Hiline","F",12,"Y",4,3,7.2
"2487",3,"Hiline","H",12,"Y",4,3,4.8
"2488",3,"MTH","C",14,"Y",4,3,NA
"2489",3,"Vida","C",14,"Y",4,3,6.9
"2490",3,"MTH","D",14,"Y",4,3,6
"2491",3,"Vida","D",14,"Y",4,3,NA
"2492",3,"MTH","F",14,"Y",4,3,NA
"2493",3,"Vida","F",14,"Y",4,3,7.5
"2494",3,"MTH","S",14,"Y",4,3,8.3
"2495",3,"Vida","S",14,"Y",4,3,7.8
"2496",3,"Hiline","C",12,"N",5,3,5.2
"2497",3,"Hiline","D",12,"N",5,3,7
"2498",3,"Hiline","F",12,"N",5,3,NA
"2499",3,"Hiline","H",12,"N",5,3,6
"2500",3,"Hiline","S",12,"N",5,3,6.3
"2501",3,"Vida","C",14,"N",5,3,NA
"2502",3,"MTH","D",14,"N",5,3,8.5
"2503",3,"MTH","F",14,"N",5,3,9.2
"2504",3,"Vida","F",14,"N",5,3,7.7
"2505",3,"MTH","H",14,"N",5,3,8.9
"2506",3,"Vida","H",14,"N",5,3,8
"2507",3,"MTH","S",14,"N",5,3,7.7
"2508",3,"Vida","S",14,"N",5,3,7.2
"2509",3,"Hiline","C",12,"Y",5,3,4.3
"2510",3,"Hiline","F",12,"Y",5,3,7
"2511",3,"Hiline","S",12,"Y",5,3,NA
"2512",3,"MTH","C",14,"Y",5,3,5
"2513",3,"Vida","C",14,"Y",5,3,4.1
"2514",3,"MTH","D",14,"Y",5,3,8.5
"2515",3,"Vida","D",14,"Y",5,3,4
"2516",3,"MTH","F",14,"Y",5,3,5
"2517",3,"Vida","F",14,"Y",5,3,5.5
"2518",3,"MTH","H",14,"Y",5,3,5.5
"2519",3,"Vida","H",14,"Y",5,3,3.4
"2520",3,"MTH","S",14,"Y",5,3,NA
"2521",3,"Vida","S",14,"Y",5,3,NA
"2522",3,"Hiline","C",12,"N",1,4,7.5
"2523",3,"Hiline","D",12,"N",1,4,5.1
"2524",3,"Hiline","F",12,"N",1,4,6
"2525",3,"Hiline","H",12,"N",1,4,6.2
"2526",3,"MTH","C",14,"N",1,4,8.5
"2527",3,"Vida","C",14,"N",1,4,6.8
"2528",3,"MTH","D",14,"N",1,4,NA
"2529",3,"Vida","D",14,"N",1,4,6.6
"2530",3,"MTH","H",14,"N",1,4,9
"2531",3,"Vida","H",14,"N",1,4,7
"2532",3,"MTH","S",14,"N",1,4,10.3
"2533",3,"Vida","S",14,"N",1,4,8
"2534",3,"Hiline","C",12,"Y",1,4,4
"2535",3,"Hiline","D",12,"Y",1,4,4.7
"2536",3,"Hiline","F",12,"Y",1,4,6.3
"2537",3,"Hiline","H",12,"Y",1,4,7.2
"2538",3,"Hiline","S",12,"Y",1,4,3.6
"2539",3,"MTH","C",14,"Y",1,4,3
"2540",3,"Vida","C",14,"Y",1,4,NA
"2541",3,"Vida","F",14,"Y",1,4,NA
"2542",3,"MTH","H",14,"Y",1,4,9.2
"2543",3,"Vida","H",14,"Y",1,4,5.1
"2544",3,"MTH","S",14,"Y",1,4,NA
"2545",3,"Vida","S",14,"Y",1,4,7
"2546",3,"Hiline","C",12,"N",2,4,5.7
"2547",3,"Hiline","D",12,"N",2,4,NA
"2548",3,"Hiline","F",12,"N",2,4,NA
"2549",3,"Hiline","H",12,"N",2,4,7.8
"2550",3,"Hiline","S",12,"N",2,4,5.2
"2551",3,"MTH","C",14,"N",2,4,7
"2552",3,"MTH","D",14,"N",2,4,8.8
"2553",3,"Vida","D",14,"N",2,4,5.5
"2554",3,"MTH","F",14,"N",2,4,6.5
"2555",3,"Vida","F",14,"N",2,4,NA
"2556",3,"MTH","H",14,"N",2,4,10
"2557",3,"Vida","H",14,"N",2,4,5.8
"2558",3,"Hiline","F",12,"Y",2,4,3.3
"2559",3,"Hiline","H",12,"Y",2,4,4.1
"2560",3,"Hiline","S",12,"Y",2,4,4
"2561",3,"MTH","C",14,"Y",2,4,NA
"2562",3,"Vida","C",14,"Y",2,4,4.5
"2563",3,"Vida","D",14,"Y",2,4,4.9
"2564",3,"MTH","S",14,"Y",2,4,5.5
"2565",3,"Hiline","C",12,"N",3,4,4.5
"2566",3,"Hiline","D",12,"N",3,4,5.7
"2567",3,"Hiline","H",12,"N",3,4,7.6
"2568",3,"Hiline","S",12,"N",3,4,4.3
"2569",3,"MTH","C",14,"N",3,4,8
"2570",3,"Vida","C",14,"N",3,4,7.6
"2571",3,"Vida","D",14,"N",3,4,6.8
"2572",3,"MTH","H",14,"N",3,4,7.5
"2573",3,"Vida","H",14,"N",3,4,7
"2574",3,"MTH","S",14,"N",3,4,8.5
"2575",3,"Hiline","C",12,"Y",3,4,NA
"2576",3,"Hiline","D",12,"Y",3,4,5
"2577",3,"Hiline","F",12,"Y",3,4,4
"2578",3,"Hiline","H",12,"Y",3,4,4
"2579",3,"Hiline","S",12,"Y",3,4,4.2
"2580",3,"MTH","C",14,"Y",3,4,7
"2581",3,"Vida","C",14,"Y",3,4,4.2
"2582",3,"Vida","D",14,"Y",3,4,5.4
"2583",3,"MTH","H",14,"Y",3,4,5.5
"2584",3,"Vida","H",14,"Y",3,4,6.3
"2585",3,"MTH","S",14,"Y",3,4,9.5
"2586",3,"Vida","S",14,"Y",3,4,5.7
"2587",3,"Hiline","C",12,"N",4,4,6
"2588",3,"Hiline","D",12,"N",4,4,5.3
"2589",3,"Hiline","F",12,"N",4,4,7
"2590",3,"Hiline","S",12,"N",4,4,5.5
"2591",3,"MTH","C",14,"N",4,4,9.5
"2592",3,"Vida","C",14,"N",4,4,5.6
"2593",3,"MTH","D",14,"N",4,4,7.5
"2594",3,"Vida","D",14,"N",4,4,5.5
"2595",3,"MTH","F",14,"N",4,4,9.5
"2596",3,"Vida","F",14,"N",4,4,8
"2597",3,"MTH","H",14,"N",4,4,NA
"2598",3,"Vida","H",14,"N",4,4,7.3
"2599",3,"MTH","S",14,"N",4,4,8.8
"2600",3,"Vida","S",14,"N",4,4,6.2
"2601",3,"Hiline","C",12,"Y",4,4,NA
"2602",3,"Hiline","D",12,"Y",4,4,4.5
"2603",3,"Hiline","F",12,"Y",4,4,7.5
"2604",3,"Hiline","H",12,"Y",4,4,6.2
"2605",3,"Vida","C",14,"Y",4,4,NA
"2606",3,"MTH","D",14,"Y",4,4,7.5
"2607",3,"Vida","D",14,"Y",4,4,4.2
"2608",3,"MTH","F",14,"Y",4,4,NA
"2609",3,"Vida","F",14,"Y",4,4,6
"2610",3,"MTH","S",14,"Y",4,4,5.6
"2611",3,"Vida","S",14,"Y",4,4,7
"2612",3,"Hiline","C",12,"N",5,4,6
"2613",3,"Hiline","D",12,"N",5,4,4.6
"2614",3,"Hiline","F",12,"N",5,4,NA
"2615",3,"Hiline","H",12,"N",5,4,6.5
"2616",3,"Hiline","S",12,"N",5,4,5.6
"2617",3,"Vida","C",14,"N",5,4,8.5
"2618",3,"MTH","D",14,"N",5,4,8.5
"2619",3,"MTH","F",14,"N",5,4,10
"2620",3,"Vida","F",14,"N",5,4,8
"2621",3,"MTH","H",14,"N",5,4,9.3
"2622",3,"Vida","H",14,"N",5,4,NA
"2623",3,"MTH","S",14,"N",5,4,5.7
"2624",3,"Vida","S",14,"N",5,4,7
"2625",3,"Hiline","C",12,"Y",5,4,7.3
"2626",3,"Hiline","F",12,"Y",5,4,6
"2627",3,"Hiline","S",12,"Y",5,4,6.5
"2628",3,"MTH","C",14,"Y",5,4,8
"2629",3,"Vida","D",14,"Y",5,4,7.6
"2630",3,"MTH","F",14,"Y",5,4,5.5
"2631",3,"Vida","F",14,"Y",5,4,7
"2632",3,"MTH","H",14,"Y",5,4,8
"2633",3,"Vida","H",14,"Y",5,4,2
"2634",3,"MTH","S",14,"Y",5,4,6.5
"2635",3,"Vida","S",14,"Y",5,4,7.6
"2636",3,"Hiline","C",12,"N",1,5,5
"2637",3,"Hiline","D",12,"N",1,5,5.3
"2638",3,"Hiline","F",12,"N",1,5,6.5
"2639",3,"Hiline","H",12,"N",1,5,5.5
"2640",3,"Vida","C",14,"N",1,5,7
"2641",3,"MTH","D",14,"N",1,5,NA
"2642",3,"Vida","D",14,"N",1,5,7
"2643",3,"MTH","H",14,"N",1,5,8
"2644",3,"Vida","H",14,"N",1,5,8.5
"2645",3,"MTH","S",14,"N",1,5,9.4
"2646",3,"Vida","S",14,"N",1,5,7
"2647",3,"Hiline","C",12,"Y",1,5,4.1
"2648",3,"Hiline","F",12,"Y",1,5,7.5
"2649",3,"Hiline","H",12,"Y",1,5,NA
"2650",3,"Hiline","S",12,"Y",1,5,4
"2651",3,"MTH","C",14,"Y",1,5,4.4
"2652",3,"Vida","C",14,"Y",1,5,7
"2653",3,"Vida","F",14,"Y",1,5,6.5
"2654",3,"MTH","H",14,"Y",1,5,4.9
"2655",3,"MTH","S",14,"Y",1,5,7.5
"2656",3,"Vida","S",14,"Y",1,5,7
"2657",3,"Hiline","D",12,"N",2,5,6.5
"2658",3,"Hiline","F",12,"N",2,5,6
"2659",3,"Hiline","H",12,"N",2,5,7.5
"2660",3,"Hiline","S",12,"N",2,5,4.6
"2661",3,"MTH","D",14,"N",2,5,8.4
"2662",3,"Vida","D",14,"N",2,5,6.5
"2663",3,"MTH","F",14,"N",2,5,8.3
"2664",3,"Vida","F",14,"N",2,5,6.5
"2665",3,"Vida","H",14,"N",2,5,6
"2666",3,"Hiline","H",12,"Y",2,5,6
"2667",3,"MTH","C",14,"Y",2,5,9.4
"2668",3,"Vida","D",14,"Y",2,5,9.6
"2669",3,"Hiline","C",12,"N",3,5,4.2
"2670",3,"Hiline","D",12,"N",3,5,5.8
"2671",3,"Hiline","H",12,"N",3,5,6.2
"2672",3,"MTH","C",14,"N",3,5,6.3
"2673",3,"Vida","C",14,"N",3,5,5.9
"2674",3,"Vida","D",14,"N",3,5,6.5
